order_id,customer_id,product_id,order_date,quantity,unit_price,discount_pct,region,sales_channel,status
ORD009990,CUST00439,P0103,2024-02-02,2,312.69,5.0,North,Marketplace,Completed
ORD007090,CUST00487,P0182,2023-12-12,2,165.28,0.0,EAST,Online,Pending
ORD013510,CUST00674,P0143,2024-07-02,1,131.77,0.0,East,Marketplace,Completed
ORD003208,CUST00957,P0077,2025-06-09,3,168.39,0.0,West,Online,Completed
ORD013116,CUST00617,P0129,2024-07-13,4,145.4,25.0,South,Mobile App,Shipped
ORD018187,CUST01016,P0068,05-Dec-2022,1,90.3,5.0,South,online,Completed
ORD019466,CUST00376,P0151,05/02/2025,2,138.38,10.0,Central,Online,Pending
ORD001678,CUST00751,P0115,2025-04-28,1,220.3,0.0,North,mobile app,Cancelled
ORD014152,CUST00822,P0043,26-Oct-2022,1,223.71,10.0,Central, In-Store ,Completed
ORD017505,CUST00064,P0154,2022-07-06,1,16.59,0.0,North,Marketplace,Completed
ORD002618,CUST00251,P0089,18/03/2025,1,86.61,10.0,Central, Mobile App ,Pending
ORD009166,CUST00006,P0048,2022-10-08,1,161.77,15.0,North,In-Store,Completed
ORD009495,CUST00674,P0068,2022-05-20,2,92.15,0.0,East,In-Store,Shipped
ORD007313,CUST01192,P0055,2022-04-22,1,131.82,10.0,North,marketplace,Completed
ORD000696,CUST00304,P0193,26-Apr-2024,1,212.31,5.0,West,Online,Completed
ORD002884,CUST00074,P0127,2025-03-16,10,113.43,0.0,West,Mobile App,Completed
ORD004880,CUST00457,P0122,2023-05-10,2,145.31,0.0,West,In-Store,Pending
ORD015123,CUST00602,P0088,2025-05-16,1,293.3,0.0,North,Mobile App,Shipped
ORD018085,CUST00513,P0100,18/10/2023,1,265.63,5.0,SOUTH,MOBILE APP,Shipped
ORD005267,CUST00405,P0015,2023-02-11,1,33.13,5.0,North, Marketplace ,Shipped
ORD011486,CUST00552,P0086,21/06/2024,1,113.73,10.0,east,In-Store,Completed
ORD014165,CUST00085,P0014,2025-07-04,2,282.19,0.0,West,Mobile App,Pending
ORD007119,CUST00418,P0033,2024-06-09,1,154.37,10.0,South,Mobile App,Pending
ORD014511,CUST00518,P0017,2024-03-28,1,46.71,15.0,West,Marketplace,Completed
ORD000150,CUST00606,P0122,25-Mar-2026,2,165.56,15.0,South,MARKETPLACE,Completed
ORD011040,CUST00764,P0184,07-Apr-2023,1,197.66,5.0,North,In-Store,Completed
ORD012876,CUST00672,P0010,2024-04-10,2,88.95,0.0,East,Marketplace,Completed
ORD018998,CUST00780,P0177,2025-02-21,1,227.1,15.0,North,Mobile App,Shipped
ORD012686,CUST00023,P0134,2023-05-15,1,96.12,10.0,Central,In-Store,Completed
ORD002753,CUST00437,P0057,24/06/2025,1,179.2,10.0,Central,Mobile App,Completed
ORD000844,CUST00475,P0075,30-Sep-2024,1,98.98,10.0,WEST,Mobile App,Completed
ORD010619,CUST00355,P0065,13-Jan-2022,2,48.07,0.0,East,In-Store,Completed
ORD010172,CUST00121,P0003,19/03/2024,1,62.69,0.0,North,Marketplace,Shipped
ORD004668,CUST00765,P0034,31/05/2024,1,93.96,10.0,Central,Mobile App,Shipped
ORD017014,CUST01127,P0042,2022-09-28,2,24.75,0.0,West,ONLINE,Returned
ORD017450,CUST01131,P0194,2023-04-02,1,157.96,0.0,Central,In-Store,Completed
ORD000365,CUST00803,P0050,2025-03-17,1,328.33,0.0,SOUTH,Marketplace,Shipped
ORD013629,CUST00179,P0140,19-Jun-2022,1,20.02,5.0,East,In-Store,Completed
ORD017536,CUST00119,P0137,24-Jan-2024,1,78.99,10.0,Central,Marketplace,Returned
ORD018694,CUST00309,P0037,25-Apr-2022,1,139.81,5.0,north,mobile app,Pending
ORD016093,CUST00531,P0149,2025-11-05,2,193.51,0.0,West,Online,Pending
ORD014724,CUST00081,P0139,2023-04-12,1,198.5,0.0,South,Mobile App,Completed
ORD007708,CUST01108,P0079,2026-05-13,1,19.15,0.0,West,Online,Cancelled
ORD009508,CUST00571,P0023,2026-05-19,1,181.48,5.0,East,Mobile App,Pending
ORD014653,CUST01189,P0185,16-Mar-2022,1,152.93,5.0,North,MARKETPLACE,Completed
ORD008160,CUST00734,P0041,26-Aug-2025,2,54.39,0.0,North,Online,Completed
ORD012125,CUST00433,P0180,2023-11-20,1,178.96,20.0,East,In-Store,Pending
ORD002903,CUST00708,P0171,2025-11-05,1,280.8,5.0,South,online,Completed
ORD003149,CUST00326,P0099,2023-06-17,1,236.46,0.0,Central,Mobile App,Completed
ORD006139,CUST01189,P0020,07/05/2025,1,317.39,20.0,west,Marketplace,Completed
ORD009933,CUST00600,P0090,07/11/2024,1,171.33,5.0,NORTH,Online,Completed
ORD014414,CUST00834,P0089,15-Dec-2025,1,127.05,0.0,South,Online,Completed
ORD005891,CUST00280,P0128,2022-08-03,2,21.49,0.0,north,Marketplace,Completed
ORD011460,CUST01140,P0070,03/01/2024,1,343.49,5.0,east,Online,Completed
ORD009417,CUST00950,P0008,2024-07-22,1,14.45,25.0,WEST,Mobile App,Completed
ORD004703,CUST00822,P0001,07/08/2022,2,73.82,10.0,East,In-Store,Cancelled
ORD012156,CUST00229,P0079,2022-07-12,4,19.86,5.0,North,Mobile App,Pending
ORD004915,CUST00536,P0073,29-Oct-2025,1,13.74,20.0,Central,In-Store,Pending
ORD002365,CUST00963,P0169,07/12/2024,2,72.75,15.0,West,Marketplace,Shipped
ORD013770,CUST00566,P0074,03/06/2024,2,218.54,0.0,South,Online,Completed
ORD011610,CUST00527,P0124,12-Nov-2022,2,62.44,0.0,West,Online,Completed
ORD011221,CUST01186,P0159,2025-03-16,3,287.8,0.0, South , In-Store ,Cancelled
ORD009776,CUST00823,P0063,27/12/2025,1,237.64,0.0,South, Marketplace ,Completed
ORD007490,CUST00360,P0021,31-Jul-2023,2,215.03,0.0,West,Online,Completed
ORD011327,CUST00286,P0194,17/06/2022,1,99.21,0.0,south,Mobile App,Cancelled
ORD011382,CUST00479,P0173,2025-08-20,1,158.1,5.0,East,In-Store,Completed
ORD004437,CUST00984,P0146,2025-11-08,1,17.51,0.0,North,mobile app,Shipped
ORD004804,CUST00349,P0075,25/01/2024,1,131.13,10.0,West,In-Store,Cancelled
ORD003658,CUST01110,P0178,30-Jan-2023,1,303.12,5.0,South,In-Store,Completed
ORD009156,CUST00404,P0126,24-Jun-2026,1,118.75,0.0,SOUTH,Online,Completed
ORD018137,CUST00482,P0083,2025-03-19,3,265.8,5.0,NORTH,MARKETPLACE,Shipped
ORD013736,CUST01010,P0012,09-Sep-2022,2,49.35,0.0,Central,Mobile App,Pending
ORD017966,CUST00548,P0038,30/03/2026,1,191.0,10.0,east,Mobile App,Pending
ORD012799,CUST00597,P0063,29-May-2023,10,204.03,0.0,South,Online,Shipped
ORD014369,CUST00655,P0031,18-Feb-2026,1,58.73,20.0,Central,In-Store,Completed
ORD004540,CUST01007,P0157,21-Dec-2022,1,48.55,0.0,Central,mobile app,Shipped
ORD002967,CUST00451,P0125,2025-08-05,4,241.76,10.0,West,In-Store,Pending
ORD016332,CUST00564,P0042,31/01/2026,1,22.8,15.0,East,in-store,Completed
ORD014652,CUST00241,P0199,04-Dec-2022,1,43.7,0.0,West,Online,Completed
ORD002823,CUST00137,P0175,03/07/2023,3,281.49,0.0,West,Marketplace,Pending
ORD015998,CUST00476,P0025,09/08/2024,1,12.18,5.0,SOUTH, Mobile App ,Completed
ORD013231,CUST00578,P0041,2024-07-27,1,60.45,10.0,east,in-store,Completed
ORD015696,CUST00071,P0135,11/07/2025,2,35.63,0.0,west,MARKETPLACE,Completed
ORD001284,CUST00733,P0122,2023-05-14,1,164.2,0.0,North,ONLINE,Completed
ORD008738,CUST00183,P0093,2023-01-05,1,55.76,15.0,Central,MOBILE APP,Completed
ORD011472,CUST01096,P0088,2022-04-20,1,161.93,0.0, North ,In-Store,Completed
ORD016917,CUST01188,P0135,06-Jan-2025,1,34.73,0.0,South,Marketplace,Cancelled
ORD008954,CUST00271,P0027,11-Jun-2026,3,86.75,10.0,South,Marketplace,Cancelled
ORD013939,CUST00903,P0058,2025-07-13,1,84.36,5.0,South,IN-STORE,Cancelled
ORD010259,CUST00595,P0027,2025-04-03,1,122.6,5.0,West,Mobile App,Completed
ORD003577,CUST00981,P0155,12-Jan-2026,2,257.53,0.0,East,Marketplace,Completed
ORD006589,CUST00892,P0154,2022-05-14,1,15.84,0.0,West,In-Store,Completed
ORD010198,CUST00021,P0184,09-Sep-2025,4,183.68,0.0,South,Online,Completed
ORD017899,CUST00866,P0092,2024-09-08,2,130.32,15.0,south,In-Store,Pending
ORD018712,CUST00355,P0025,01/10/2024,1,20.98,0.0,west,Marketplace,Completed
ORD014326,CUST00924,P0153,30-Aug-2022,2,192.66,0.0,East,In-Store,Completed
ORD011526,CUST01179,P0075,15-Nov-2022,2,139.42,0.0,South,Marketplace,Completed
ORD012805,CUST00759,P0030,2026-01-15,1,254.49,10.0,Central, In-Store ,Completed
ORD009627,CUST00910,P0015,16/06/2024,1,35.51,15.0,Central,Online,Completed
ORD017606,CUST01087,P0187,2026-06-16,1,88.1,0.0,North,Online,Completed
ORD005371,CUST00570,P0066,2023-01-08,4,151.81,5.0,South,Online,Completed
ORD012565,CUST00523,P0174,21/09/2022,1,221.83,10.0,SOUTH,Marketplace,Shipped
ORD014228,CUST00485,P0167,17-Oct-2022,5,313.64,5.0,North,Marketplace,Pending
ORD019052,CUST00842,P0030,23-Dec-2023,2,148.14,5.0,East,Mobile App,Shipped
ORD013847,CUST00217,P0084,21/01/2026,1,299.72,10.0,east,Online,Shipped
ORD007550,CUST00110,P0131,2024-12-23,1,54.53,20.0,South,Marketplace,Returned
ORD017673,CUST00149,P0017,23-Feb-2023,3,26.15,0.0,South,In-Store,Completed
ORD006582,CUST00014,P0014,07-Jun-2025,2,262.51,0.0,north,Mobile App,Completed
ORD009233,CUST00536,P0068,07-Mar-2024,1,65.99,0.0,North,Mobile App,Completed
ORD009046,CUST00309,P0018,05/09/2022,2,136.04,10.0,South,Mobile App,Completed
ORD014805,CUST00969,P0016,14/01/2026,1,45.15,10.0,North,MOBILE APP,Completed
ORD018276,CUST00288,P0020,23-Mar-2025,1,277.72,0.0,North, Marketplace ,Completed
ORD013404,CUST00800,P0103,26-Jan-2024,2,204.33,0.0,South,marketplace,Cancelled
ORD015195,CUST00445,P0144,14/04/2026,1,125.2,0.0,East,In-Store,Completed
ORD002805,CUST00273,P0007,29/01/2024,5,137.3,5.0,East, Online ,Completed
ORD004580,CUST00372,P0081,26-Jun-2025,1,192.24,5.0,Central,Online,Cancelled
ORD011532,CUST00077,P0125,2024-04-25,1,176.7,0.0,Central,Marketplace,Shipped
ORD006760,CUST00677,P0180,19-Jul-2022,1,257.3,15.0,South,In-Store,Shipped
ORD004001,CUST01036,P0158,17/02/2026,2,18.43,25.0,North,Online,Completed
ORD019727,CUST01188,P0129,15/11/2024,2,174.72,5.0,South,Marketplace,Completed
ORD019490,CUST01054,P0141,2023-09-30,1,160.19,0.0,Central,Marketplace,Completed
ORD017758,CUST00720,P0072,2023-07-26,4,147.1,0.0,Central,online,Completed
ORD012551,CUST00734,P0191,06-May-2023,2,38.51,0.0,East,ONLINE,Completed
ORD005206,CUST00593,P0027,2025-12-31,1,111.36,0.0,West,mobile app,Pending
ORD011812,CUST00800,P0187,2024-09-21,1,88.08,10.0,SOUTH,online,Completed
ORD001251,CUST00548,P0007,2023-01-21,2,92.2,10.0,West,Online,Shipped
ORD019781,CUST01076,P0080,22-Nov-2022,1,169.07,0.0,north,Marketplace,Completed
ORD002539,CUST00208,P0034,11-Jan-2026,2,108.31,0.0,Central,Online,Pending
ORD006335,CUST00924,P0164,06-Jul-2022,1,142.54,15.0,Central,Mobile App,Returned
ORD013279,CUST00427,P0142,2024-02-12,4,163.41,0.0,East,In-Store,Cancelled
ORD013884,CUST00900,P0093,20-Mar-2022,1,86.71,5.0, South ,Mobile App,Returned
ORD001166,CUST00731,P0052,13/03/2023,1,95.93,10.0,NORTH,Mobile App,Pending
ORD000403,CUST00283,P0193,17/01/2025,1,186.57,10.0,North,Mobile App,Completed
ORD006913,CUST00026,P0147,11-Dec-2023,5,130.34,0.0,east,Marketplace,Completed
ORD018292,CUST00005,P0172,21-Jan-2023,2,32.24,0.0,WEST,In-Store,Completed
ORD006799,CUST00464,P0064,2022-01-15,1,86.17,0.0,East, Online ,Pending
ORD000596,CUST00157,P0001,01-Nov-2022,1,64.47,15.0,south,Mobile App,Completed
ORD006227,CUST00700,P0115,2024-01-02,1,252.2,0.0,South,marketplace,Completed
ORD002388,CUST00247,P0141,10-Jan-2023,2,122.71,20.0,SOUTH,MARKETPLACE,Completed
ORD008313,CUST00281,P0022,13-Oct-2023,1,267.79,15.0,Central,Online,Completed
ORD001647,CUST00083,P0052,2023-09-11,1,102.12,0.0,West,Online,Returned
ORD014656,CUST00364,P0066,2024-03-02,4,135.47,5.0,SOUTH,marketplace,Completed
ORD012240,CUST00488,P0094,03-May-2026,1,41.01,10.0,CENTRAL,In-Store,Returned
ORD004967,CUST01190,P0108,2022-08-25,3,173.74,0.0,north,Mobile App,Completed
ORD004722,CUST00681,P0096,14/08/2022,2,124.34,0.0,North,Online,Completed
ORD016595,CUST00545,P0048,27-May-2026,1,164.23,0.0,East,marketplace,Completed
ORD005066,CUST00357,P0013,17-Mar-2024,2,239.5,0.0,West,Mobile App,Pending
ORD007601,CUST00444,P0090,23-Jan-2023,3,327.14,0.0,South,marketplace,Completed
ORD000806,CUST00159,P0130,2024-11-12,2,143.53,0.0,South,In-Store,Completed
ORD017678,CUST00761,P0121,11-Aug-2025,2,131.81,0.0,Central,In-Store,Completed
ORD004440,CUST00632,P0053,2025-07-25,3,147.33,10.0,East,Marketplace,Completed
ORD014738,CUST00477,P0166,2025-11-16,1,22.95,5.0,Central,Online,Completed
ORD013700,CUST00017,P0048,15-Jul-2023,1,225.45,20.0,West,Marketplace,Completed
ORD015919,CUST00064,P0198,27/11/2022,1,40.4,10.0,Central,Online,Shipped
ORD005369,CUST00996,P0179,23-Apr-2022,2,34.12,10.0,east,Mobile App,Returned
ORD019812,CUST01151,P0154,14-Jan-2024,1,15.92,0.0,West,In-Store,Completed
ORD004302,CUST01013,P0020,30-Apr-2022,1,241.16,5.0,Central,Mobile App,Returned
ORD018399,CUST00950,P0044,27/03/2025,2,200.32,15.0,East,marketplace,Pending
ORD013013,CUST00653,P0093,24-Feb-2022,1,85.21,,East,,Pending
ORD004656,CUST00263,P0152,21/11/2024,3,87.42,5.0,North,Mobile App,Shipped
ORD006183,CUST00613,P0057,05-Mar-2025,2,136.19,0.0,North,Mobile App,Completed
ORD017874,CUST00591,P0048,09/12/2024,1,155.55,20.0,North,In-Store,Completed
ORD006928,CUST00080,P0047,2023-02-08,1,142.22,5.0,West,Online,Completed
ORD008842,CUST01024,P0064,16/09/2025,1,124.63,0.0,West,In-Store,Pending
ORD011396,CUST00735,P0125,21/01/2022,1,161.97,0.0,East,In-Store,Completed
ORD005065,CUST00758,P0177,09/05/2024,1,177.44,10.0,EAST,Online,Pending
ORD017705,CUST00786,P0164,07/10/2023,1,119.48,0.0,South,Mobile App,Completed
ORD009022,CUST00250,P0197,02/03/2025,1,12.41,0.0,west,In-Store,Cancelled
ORD015237,CUST00010,P0064,06-Oct-2022,1,93.21,15.0,West,Online,Shipped
ORD004320,CUST00285,P0018,2025-08-07,2,133.59,0.0,SOUTH,Mobile App,Returned
ORD012280,CUST00948,P0030,16-Sep-2022,1,227.41,5.0, North ,IN-STORE,Cancelled
ORD011406,CUST00287,P0197,12-Jan-2023,3,15.44,,east,,Shipped
ORD011938,CUST00989,P0145,24-Dec-2024,2,161.11,15.0,Central,Marketplace,Completed
ORD011924,CUST00799,P0180,2025-07-23,1,176.66,5.0,South,Mobile App,Completed
ORD001312,CUST00569,P0028,2023-07-04,3,244.11,5.0,North,Marketplace,Completed
ORD016246,CUST00607,P0132,04/05/2022,1,43.09,0.0,East,In-Store,Cancelled
ORD011632,CUST00770,P0166,11/03/2025,2,15.2,5.0, Central ,Online,Shipped
ORD016948,CUST01123,P0007,20/09/2023,3,80.06,5.0,North,Mobile App,Completed
ORD002245,CUST01035,P0099,2022-04-30,1,279.17,,South,,Shipped
ORD016120,CUST00151,P0076,23-Jan-2025,1,178.48,10.0,Central,Marketplace,Completed
ORD015781,CUST01029,P0200,05-Mar-2023,1,261.4,0.0,west,In-Store,Completed
ORD006562,CUST01181,P0113,31-May-2024,1,89.51,0.0,central,in-store,Completed
ORD012900,CUST00201,P0187,26/09/2024,2,115.49,5.0,East,Marketplace,Pending
ORD015233,CUST00654,P0197,2024-04-13,1,13.27,0.0,West,Mobile App,Cancelled
ORD007738,CUST00866,P0019,23/04/2022,1,37.7,15.0,west,mobile app,Completed
ORD019669,CUST00170,P0009,12/06/2025,1,89.11,10.0,West,In-Store,Completed
ORD011318,CUST01183,P0169,2022-09-06,1,61.05,15.0,SOUTH,ONLINE,Completed
ORD007778,CUST01133,P0109,2023-09-14,1,256.21,5.0,central,online,Pending
ORD009363,CUST00531,P0109,03-Mar-2024,1,247.79,10.0,South,IN-STORE,Cancelled
ORD011164,CUST00339,P0150,2022-04-09,1,17.51,0.0,North,Online,Completed
ORD007716,CUST01011,P0045,2022-03-23,2,95.28,0.0,South,Mobile App,Completed
ORD013587,CUST00005,P0162,04/10/2025,3,252.65,5.0,EAST,Marketplace,Completed
ORD002187,CUST01053,P0173,15/03/2023,2,167.2,0.0,West,online,Shipped
ORD002095,CUST00872,P0198,08-Aug-2025,2,31.75,0.0,South,Mobile App,Pending
ORD012890,CUST00584,P0182,2023-07-10,1,193.08,0.0,Central,Marketplace,Cancelled
ORD008508,CUST01072,P0180,17/10/2022,4,165.36,5.0,East,online,Pending
ORD007745,CUST01195,P0157,07/02/2025,10,43.38,15.0,West,Mobile App,Pending
ORD016431,CUST00553,P0106,04/10/2025,5,206.11,0.0,West,In-Store,Pending
ORD019004,CUST01027,P0197,22-Sep-2022,2,15.41,0.0,Central,online,Cancelled
ORD016390,CUST00487,P0103,2023-02-22,1,222.61,20.0,Central,ONLINE,Completed
ORD004571,CUST00957,P0197,2022-03-25,1,18.02,10.0,North,Online,Shipped
ORD013310,CUST00295,P0030,17/02/2026,1,256.41,0.0,East,Mobile App,Completed
ORD000972,CUST00145,P0107,06-Jan-2026,5,132.24,20.0,North,Online,Completed
ORD019581,CUST00329,P0005,31/12/2022,5,255.35,5.0,Central,Marketplace,Completed
ORD000216,CUST00123,P0134,2024-08-05,1,129.3,0.0,South, In-Store ,Cancelled
ORD000222,CUST00114,P0022,2023-09-03,2,236.09,0.0,West,MOBILE APP,Pending
ORD011419,CUST00200,P0097,06/11/2024,1,114.04,0.0,North,Mobile App,Shipped
ORD012277,CUST01038,P0007,2024-01-24,1,95.87,5.0,North, Mobile App ,Pending
ORD007347,CUST00866,P0185,23-Jul-2023,1,182.09,10.0,West,ONLINE,Completed
ORD006714,CUST00163,P0181,30/06/2023,1,133.23,0.0,EAST,In-Store,Shipped
ORD008210,CUST00128,P0123,06-Feb-2022,1,227.06,0.0,West,Marketplace,Completed
ORD002773,CUST00504,P0018,11/03/2024,5,231.39,10.0,Central,Marketplace,Completed
ORD014143,CUST00788,P0049,24-Apr-2022,4,288.22,5.0,south,MOBILE APP,Completed
ORD001449,CUST00212,P0145,19/04/2023,1,85.48,15.0,North,In-Store,Completed
ORD017614,CUST00015,P0184,20/02/2024,3,274.9,20.0,north,In-Store,Completed
ORD003866,CUST00887,P0090,2023-06-20,1,263.81,0.0,North,Online,Returned
ORD003864,CUST00194,P0047,31/08/2025,2,138.32,0.0,South,Mobile App,Completed
ORD009701,CUST00591,P0150,16-Mar-2024,1,19.97,25.0,Central,ONLINE,Completed
ORD006350,CUST00455,P0018,2022-04-06,1,201.21,0.0,East,Marketplace,Returned
ORD014377,CUST00687,P0030,14-Apr-2022,5,252.45,0.0,South,MOBILE APP,Pending
ORD018018,CUST01133,P0133,12-Dec-2023,1,46.4,0.0,West,Online,Returned
ORD007653,CUST00918,P0146,02/04/2024,2,17.75,5.0,North,Online,Completed
ORD010782,CUST01184,P0144,2025-06-21,2,117.66,20.0,South,In-Store,Completed
ORD014218,CUST00293,P0119,01-Apr-2025,2,266.33,5.0,SOUTH,Mobile App,Returned
ORD017075,CUST00582,P0040,07-Jan-2022,5,81.24,15.0,North,mobile app,Returned
ORD008887,CUST00859,P0003,13-Sep-2024,5,46.18,25.0,East,Marketplace,Shipped
ORD002456,CUST00636,P0071,10-Aug-2023,2,221.7,15.0,central,Online,Cancelled
ORD004707,CUST01179,P0181,2024-08-17,1,186.31,10.0,WEST,Marketplace,Completed
ORD008601,CUST01009,P0081,01-Aug-2022,3,191.55,10.0,Central,Marketplace,Shipped
ORD010271,CUST00154,P0092,2025-01-31,1,121.95,0.0,South,Mobile App,Shipped
ORD001724,CUST00571,P0193,24/10/2022,1,233.33,0.0,North,Online,Completed
ORD010447,CUST00063,P0156,2024-08-03,1,262.87,10.0,central,Marketplace,Pending
ORD012436,CUST00225,P0018,09-May-2025,2,183.04,0.0,CENTRAL,Marketplace,Completed
ORD012520,CUST00889,P0072,2023-08-29,1,194.27,0.0,Central,Marketplace,Pending
ORD016090,CUST00153,P0079,15-Mar-2025,2,17.77,5.0,West,Online,Completed
ORD019708,CUST00930,P0029,2023-12-21,4,169.15,0.0, Central ,Mobile App,Pending
ORD013704,CUST00454,P0155,2022-10-21,1,176.53,10.0,East,online,Completed
ORD006953,CUST00338,P0166,16/08/2024,5,18.08,5.0,WEST,Online,Completed
ORD014741,CUST00066,P0189,2025-11-29,1,91.85,0.0,West,IN-STORE,Completed
ORD013681,CUST00304,P0151,2022-08-27,1,199.93,0.0,East,Online,Pending
ORD009048,CUST00540,P0018,12/03/2026,3,145.44,25.0,East,Mobile App,Completed
ORD000872,CUST00897,P0030,18/05/2024,1,146.5,0.0,SOUTH,marketplace,Completed
ORD017489,CUST00036,P0106,22-Feb-2023,1,210.27,0.0,Central,in-store,Completed
ORD014395,CUST00751,P0165,04-Sep-2022,2,146.93,15.0,Central,Mobile App,Pending
ORD007581,CUST01058,P0121,2023-03-28,1,129.47,0.0,West,In-Store,Completed
ORD014188,CUST00188,P0078,2022-09-04,1,7.47,0.0,central,In-Store,Completed
ORD006112,CUST01199,P0144,19/09/2025,1,131.51,0.0,North,IN-STORE,Cancelled
ORD010361,CUST01190,P0036,01-Jul-2023,1,70.88,0.0,North,In-Store,Pending
ORD017146,CUST00232,P0094,30-Nov-2025,1,55.52,25.0,Central,Marketplace,Returned
ORD017687,CUST01110,P0043,2026-06-29,10,,,,,
ORD009105,CUST01074,P0016,2025-01-30,2,23.43,0.0,Central,Mobile App,Pending
ORD013552,CUST00888,P0192,2024-12-30,1,23.97,0.0,west,Mobile App,Completed
ORD012597,CUST00980,P0001,2026-04-02,4,43.67,0.0,West,Marketplace,Completed
ORD009222,CUST01184,P0105,08/07/2023,2,24.74,0.0,North, In-Store ,Completed
ORD008735,CUST00974,P0035,10/10/2024,3,250.31,0.0,central,In-Store,Shipped
ORD011590,CUST01173,P0180,25-Mar-2026,1,296.96,20.0,East,online,Shipped
ORD012222,CUST00655,P0055,06-May-2022,2,141.43,0.0,NORTH,Mobile App,Completed
ORD005730,CUST00028,P0001,23-Nov-2025,2,67.27,0.0,Central,Online,Completed
ORD004939,CUST00868,P0035,02-Sep-2022,1,281.11,5.0,South, Mobile App ,Shipped
ORD006876,CUST00210,P0127,19-Apr-2026,3,117.55,0.0,EAST,In-Store,Pending
ORD000600,CUST00504,P0099,15-Oct-2024,1,271.55,0.0,Central,Marketplace,Completed
ORD012677,CUST00948,P0048,2022-05-19,1,126.5,0.0,NORTH,Online,Completed
ORD015099,CUST00418,P0022,30/11/2023,1,161.59,5.0,west,Mobile App,Completed
ORD013369,CUST00801,P0102,2024-09-08,1,191.13,0.0, Central ,Marketplace,Completed
ORD003775,CUST00121,P0055,16/06/2023,2,140.08,5.0,East,Marketplace,Completed
ORD009405,CUST00486,P0158,12/10/2025,1,25.29,20.0,North,Mobile App,Shipped
ORD004246,CUST00791,P0067,29-Aug-2023,1,235.4,10.0,South,Mobile App,Completed
ORD007861,CUST00584,P0108,2023-02-17,4,164.5,5.0,West,online,Returned
ORD000211,CUST01185,P0025,2023-07-14,1,14.15,5.0,CENTRAL,Marketplace,Completed
ORD017074,CUST00196,P0180,2024-06-01,2,218.32,5.0,North,Online,Completed
ORD002795,CUST00281,P0096,30/11/2024,1,101.13,0.0,NORTH,Marketplace,Completed
ORD012364,CUST00602,P0028,2023-01-16,4,192.04,0.0,South,Online,Completed
ORD016859,CUST00791,P0023,09-Mar-2022,1,187.69,5.0,South,Online,Completed
ORD001270,CUST00970,P0099,2026-04-26,1,187.94,10.0,West,Mobile App,Shipped
ORD014403,CUST00119,P0003,31-Mar-2022,1,34.99,20.0,West,Marketplace,Completed
ORD000114,CUST00994,P0132,27-Apr-2023,1,52.16,0.0,West,Mobile App,Completed
ORD007528,CUST00509,P0125,01-Jul-2023,1,,,,,
ORD008784,CUST00341,P0158,15/05/2022,1,28.6,0.0,south,IN-STORE,Completed
ORD002175,CUST00381,P0031,04/06/2023,2,42.53,0.0,East,Marketplace,Cancelled
ORD000219,CUST00308,P0050,21/06/2026,10,347.68,0.0,West,Marketplace,Pending
ORD000904,CUST00022,P0056,2024-07-31,1,239.11,5.0,South,Mobile App,Returned
ORD004566,CUST01126,P0168,2026-03-09,3,69.44,5.0,North,Mobile App,Completed
ORD019496,CUST01112,P0169,02-Jun-2023,4,76.46,5.0,West,In-Store,Completed
ORD016231,CUST00327,P0199,2024-02-26,4,41.3,0.0,South,In-Store,Completed
ORD010132,CUST01027,P0144,13-Apr-2023,1,129.64,0.0,South,Marketplace,Completed
ORD006306,CUST00904,P0189,12/01/2024,4,139.88,0.0,South,In-Store,Completed
ORD006607,CUST00632,P0125,2024-08-03,2,239.07,0.0,Central,ONLINE,Cancelled
ORD010287,CUST00453,P0155,2023-03-17,4,255.14,10.0,South,Online,Completed
ORD003473,CUST00906,P0065,2025-10-30,2,63.75,0.0,North,Marketplace,Completed
ORD015870,CUST00527,P0013,13/08/2022,1,214.97,25.0,South,Marketplace,Completed
ORD008840,CUST01200,P0180,07/10/2022,1,159.35,10.0,Central,Online,Cancelled
ORD008534,CUST00905,P0094,03-Jun-2022,1,56.59,10.0,North,Mobile App,Cancelled
